bse_d000_i05_0001,56,86,95, GA,1127,10,112.792606, GVWY,189,10,18.987663, SHVR,1213,10,121.313811, ZIC,1025,10,102.537612, ZIP,1196,10,119.6358908
bse_d000_i05_0001,56,86,95, GA,1127,10,112.792606, GVWY,189,10,18.987663, SHVR,1213,10,121.313811, ZIC,1081,10,108.137612, ZIP,1220,10,122.036611
bse_d000_i05_0001,57,86,95, GA,1127,10,112.792606, GVWY,189,10,18.987663, SHVR,1236,10,123.613811, ZIC,1081,10,108.137612, ZIP,1233,10,123.3370011
bse_d000_i05_0001,58,86,100, GA,1127,10,112.792606, GVWY,189,10,18.987663, SHVR,1236,10,123.613811, ZIC,1113,10,111.337612, ZIP,1243,10,124.3373012
bse_d000_i05_0001,58,86,105, GA,1135,10,113.592606, GVWY,189,10,18.987663, SHVR,1236,10,123.613811, ZIC,1113,10,111.337612, ZIP,1243,10,124.3373012
bse_d000_i05_0001,58,86,108, GA,1143,10,114.392606, GVWY,189,10,18.987663, SHVR,1236,10,123.613811, ZIC,1113,10,111.337612, ZIP,1243,10,124.3373012
bse_d000_i05_0001,58,86,108, GA,1160,10,116.092606, GVWY,189,10,18.987663, SHVR,1236,10,123.613811, ZIC,1113,10,111.337612, ZIP,1243,10,124.3373012
bse_d000_i05_0001,58,86,112, GA,1181,10,118.192606, GVWY,189,10,18.987663, SHVR,1236,10,123.613811, ZIC,1113,10,111.337612, ZIP,1243,10,124.3373012
bse_d000_i05_0001,59,70,91, GA,1181,10,118.192606, GVWY,189,10,18.987663, SHVR,1236,10,123.613811, ZIC,1113,10,111.337612, ZIP,1243,10,124.3373012
bse_d000_i05_0001,59,70,93, GA,1181,10,118.192606, GVWY,189,10,18.987663, SHVR,1236,10,123.613811, ZIC,1113,10,111.337612, ZIP,1243,10,124.3373012
bse_d000_i05_0001,59,63,93, GA,1193,10,119.392606, GVWY,189,10,18.987663, SHVR,1236,10,123.613811, ZIC,1113,10,111.337612, ZIP,1243,10,124.3373012
bse_d000_i05_0001,60,63,94, GA,1193,10,119.392606, GVWY,216,10,21.687663, SHVR,1236,10,123.613811, ZIC,1113,10,111.337612, ZIP,1265,10,126.5379614
bse_d000_i05_0001,60,63,95, GA,1203,10,120.392606, GVWY,216,10,21.687663, SHVR,1264,10,126.413811, ZIC,1113,10,111.337612, ZIP,1265,10,126.5379614
bse_d000_i05_0001,60,80,112, GA,1203,10,120.392606, GVWY,216,10,21.687663, SHVR,1264,10,126.413811, ZIC,1163,10,116.337612, ZIP,1265,10,126.5379614
bse_d000_i05_0001,62,82,92, GA,1207,10,120.792606, GVWY,216,10,21.687663, SHVR,1264,10,126.413811, ZIC,1163,10,116.337612, ZIP,1292,10,129.2387716
bse_d000_i05_0001,62,83,93, GA,1227,10,122.792606, GVWY,216,10,21.687663, SHVR,1286,10,128.613811, ZIC,1163,10,116.337612, ZIP,1292,10,129.2387716
bse_d000_i05_0001,62,83,94, GA,1227,10,122.792606, GVWY,216,10,21.687663, SHVR,1286,10,128.613811, ZIC,1220,10,122.037612, ZIP,1316,10,131.6394918
bse_d000_i05_0001,62,86,95, GA,1237,10,123.792606, GVWY,216,10,21.687663, SHVR,1314,10,131.413811, ZIC,1220,10,122.037612, ZIP,1316,10,131.6394918
bse_d000_i05_0001,62,86,105, GA,1237,10,123.792606, GVWY,216,10,21.687663, SHVR,1314,10,131.413811, ZIC,1220,10,122.037612, ZIP,1316,10,131.6394918
bse_d000_i05_0001,63,99,105, GA,1247,10,124.714374, GVWY,216,10,21.687663, SHVR,1346,10,134.692042, ZIC,1220,10,122.037612, ZIP,1316,10,131.6394918
bse_d000_i05_0001,64,102,105, GA,1271,10,127.163863, GVWY,216,10,21.687663, SHVR,1389,10,138.942554, ZIC,1220,10,122.037612, ZIP,1316,10,131.6394918
bse_d000_i05_0001,65,99,104, GA,1276,10,127.691695, GVWY,216,10,21.687663, SHVR,1389,10,138.942554, ZIC,1220,10,122.037612, ZIP,1343,10,134.3403021
bse_d000_i05_0001,65,99,104, GA,1276,10,127.691695, GVWY,216,10,21.687663, SHVR,1389,10,138.942554, ZIC,1220,10,122.037612, ZIP,1345,10,134.5403621
bse_d000_i05_0001,65,99,104, GA,1318,10,131.891695, GVWY,216,10,21.687663, SHVR,1389,10,138.942554, ZIC,1220,10,122.037612, ZIP,1345,10,134.5403621
bse_d000_i05_0001,65,99,104, GA,1318,10,131.891695, GVWY,216,10,21.687663, SHVR,1389,10,138.942554, ZIC,1261,10,126.137612, ZIP,1361,10,136.1408423
bse_d000_i05_0001,66,99,104, GA,1360,10,136.091695, GVWY,216,10,21.687663, SHVR,1422,10,142.242554, ZIC,1261,10,126.137612, ZIP,1361,10,136.1408423
bse_d000_i05_0001,66,97,104, GA,1376,10,137.691695, GVWY,216,10,21.687663, SHVR,1422,10,142.242554, ZIC,1261,10,126.137612, ZIP,1371,10,137.1411423
bse_d000_i05_0001,67,97,104, GA,1376,10,137.691695, GVWY,232,10,23.287663, SHVR,1422,10,142.242554, ZIC,1261,10,126.137612, ZIP,1373,10,137.3412024
bse_d000_i05_0001,67,99,104, GA,1380,10,138.0381, GVWY,232,10,23.287663, SHVR,1460,10,146.096149, ZIC,1261,10,126.137612, ZIP,1373,10,137.3412024
bse_d000_i05_0001,68,99,108, GA,1388,10,138.8381, GVWY,232,10,23.287663, SHVR,1460,10,146.096149, ZIC,1261,10,126.137612, ZIP,1373,10,137.3412024
